Project_Nr,comments,withdrawn_comments,Link,source_laptop,reward_comment_xml,filename,filesize,bolScrapeAgain,downloaded,error_description,withdrawn_comments_new
451048913,1,0,"https://www.kickstarter.com/projects/451048913/the-warrior-and-the-box?ref=discovery_category_popular
",,,,,True,False,,
1543701902,1,0,"https://www.kickstarter.com/projects/notthatjasonmiller/dreamland-its-a-weird-job-but-someones-gotta-do-it?ref=discovery_category_popular
",guest,False,comment_1543701902.xml,37.0,True,False,,
496501006,1,0,"https://www.kickstarter.com/projects/1596408270/earth-alliance-the-elirium-war-volume-one-graphic?ref=discovery_category_popular
",guest,False,comment_496501006.xml,37.0,True,False,,
511309229,1,0,"https://www.kickstarter.com/projects/511309229/psychosis-volume-4?ref=discovery_category_popular
",,,comment_511309229.xml,37.0,True,False,,
2004147384,1,0,"https://www.kickstarter.com/projects/2004147384/professor-dark-issue-2?ref=discovery_category_popular
",,,comment_2004147384.xml,37.0,True,False,,
508522873,1,0,"https://www.kickstarter.com/projects/hamsterbomb/the-book-was-better-ch1-a-psychological-romance-comic?ref=discovery_category_popular
",guest,False,,,True,False,,
507963032,1,0,"https://www.kickstarter.com/projects/1312315934/rapid-city-below-zero-book-1-the-descent?ref=discovery_category_popular
",,,,,True,False,,
1626622474,1,0,"https://www.kickstarter.com/projects/1762334829/gateway-runners-1?ref=discovery_category_popular
",guest,False,comment_1626622474.xml,37.0,True,False,,
506325937,1,0,"https://www.kickstarter.com/projects/danger-grills/blue-heart-natural-remedies?ref=discovery_category_popular
",guest,False,comment_506325937.xml,37.0,True,False,,
2005731867,1,0,"https://www.kickstarter.com/projects/fangfiction/fang-fiction-issue-1?ref=discovery_category_popular
",guest,False,comment_2005731867.xml,37.0,True,False,,
2006322389,1,0,"https://www.kickstarter.com/projects/1974601825/the-acryden-the-journey-continues?ref=discovery_category_popular
",,,,,True,False,,
1537270664,1,0,"https://www.kickstarter.com/projects/1537270664/like-a-potato?ref=discovery_category_popular
",,,comment_1537270664.xml,37.0,True,False,,
2006559192,1,0,"https://www.kickstarter.com/projects/yellowled/daisy-comics?ref=discovery_category_popular
",guest,False,comment_2006559192.xml,37.0,True,False,,
124158639,1,0,"https://www.kickstarter.com/projects/steven-riccio/restitution-comic-book?ref=discovery_category_popular
",,,,,True,False,,
2007937594,1,0,"https://www.kickstarter.com/projects/2007937594/the-long-fall-comic-book?ref=discovery_category_popular
",,,comment_2007937594.xml,37.0,True,False,,
